State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Haryana,Hisar,2005,Kharif,Maize,494.9,1095.8
Uttar Pradesh,Lucknow,2001,Whole Year,Potato,6013.5,137791.2
Uttar Pradesh,Lucknow,2013,Kharif,Bajra,2958.6,3466.8
Andhra Pradesh,Krishna,2008,Whole Year,Sugarcane,1341.9,115127.8
Madhya Pradesh,Ujjain,2010,Whole Year,Banana,4170.1,158879.2
Karnataka,Belgaum,2005,Kharif,Soyabean,2334.2,2168.2
Madhya Pradesh,Ujjain,2001,Rabi,Maize,549.1,1662.6
Karnataka,Mysore,2012,Whole Year,Rice,3808.3,11579.8
Karnataka,Mysore,2009,Kharif,Bajra,3533.3,4451.2
Karnataka,Mysore,2005,Whole Year,Rice,1446.1,4545.9
Punjab,Ludhiana,2011,Rabi,Groundnut,2167.7,3205.7
Punjab,Amritsar,2006,Kharif,Groundnut,,1501.5
Uttar Pradesh,Meerut,2011,Rabi,Jowar,1234.3,1656.7
Haryana,Hisar,2003,Rabi,Gram,871.3,853.8
Andhra Pradesh,Krishna,2002,Whole Year,Rice,,3518.3
Andhra Pradesh,Nellore,2012,Kharif,Bajra,4218.7,5340.5
Karnataka,Mysore,2002,Whole Year,Potato,895.5,25355.4
Haryana,Hisar,2006,Kharif,Onion,2983.8,31084.1
Haryana,Karnal,2001,Kharif,Maize,1060.3,1655.4
Punjab,Ludhiana,2009,Whole Year,Rice,3532.1,11281.8
West Bengal,Bardhaman,2012,Rabi,Onion,8001.6,123102.3
Uttar Pradesh,Lucknow,2001,Whole Year,Sugarcane,2687.6,133794.2
Tamil Nadu,Coimbatore,2008,Kharif,Maize,3749.7,8359.2
West Bengal,Bardhaman,2006,Whole Year,Banana,6211.9,205479.6
West Bengal,Bardhaman,2010,Kharif,Cotton,2750.5,930.7
Andhra Pradesh,Nellore,2001,Kharif,Groundnut,4396.5,4881.6
Uttar Pradesh,Meerut,2011,Kharif,Tur,1337.9,1044.8
Maharashtra,Nashik,2009,Kharif,Jowar,3994.2,4611.3
Karnataka,Hassan,2008,Rabi,Onion,3629.3,55180.2
West Bengal,Nadia,2008,Kharif,Onion,10477.3,179363.1
Tamil Nadu,Coimbatore,2003,Rabi,Groundnut,3333.7,4538.7
Uttar Pradesh,Kanpur,2012,Whole Year,Potato,4238.8,82690.5
Haryana,Karnal,2006,Rabi,Onion,4741.1,48995.6
Haryana,Hisar,2011,Rabi,Onion,2047.6,37272.6
Haryana,Rohtak,2002,Kharif,Soyabean,3927.3,3423.5
Maharashtra,Nashik,2011,Rabi,Jowar,3815.1,4835.6
Andhra Pradesh,Guntur,2012,Rabi,Potato,1827.5,44005.5
Karnataka,Hassan,2003,Kharif,Tur,2679.4,2035.0
Andhra Pradesh,Guntur,2013,Kharif,Jowar,1550.5,1773.8
Karnataka,Mysore,2006,Whole Year,Sugarcane,4825.5,355006.7
Uttar Pradesh,Kanpur,2008,Whole Year,Potato,774.7,15040.5
West Bengal,Hooghly,2013,Rabi,Mustard,2322.8,3656.8
Maharashtra,Nashik,2014,Rabi,Jowar,2178.2,3024.9
Karnataka,Belgaum,2010,Kharif,Jowar,6032.2,6524.9
Uttar Pradesh,Meerut,2001,Kharif,Onion,1179.6,12318.1
Uttar Pradesh,Lucknow,2002,Kharif,Cotton,2169.0,1026.1
Punjab,Ludhiana,2008,Kharif,Rice,4372.0,13330.7
Tamil Nadu,Salem,2007,Rabi,Mustard,2058.2,2318.3
Uttar Pradesh,Meerut,2014,Rabi,Jowar,2407.7,2916.9
Punjab,Patiala,2010,Rabi,Gram,5507.8,5889.9
Uttar Pradesh,Kanpur,2014,Rabi,Gram,1908.6,2441.7
Uttar Pradesh,Kanpur,2001,Whole Year,Sugarcane,1975.5,138134.0
Bihar,Bhagalpur,2005,Rabi,Mustard,725.7,943.5
Punjab,Amritsar,2013,Kharif,Groundnut,1388.1,2710.8
Tamil Nadu,Thanjavur,2009,Rabi,Mustard,770.2,1245.1
West Bengal,Nadia,2002,Kharif,Rice,1837.5,6762.6
Bihar,Patna,2002,Rabi,Jowar,1840.9,1893.5
Haryana,Hisar,2012,Kharif,Soyabean,663.9,562.0
Karnataka,Belgaum,2009,Rabi,Wheat,2163.1,6418.8
Bihar,Patna,2012,Rabi,Mustard,4368.5,6155.0
Karnataka,Belgaum,2009,Whole Year,Potato,3979.8,73726.3
Bihar,Gaya,2011,Rabi,Gram,2510.2,2195.1
Maharashtra,Nagpur,2003,Kharif,Cotton,2491.3,1310.8
Maharashtra,Nashik,2001,Whole Year,Rice,4636.8,14551.0
West Bengal,Hooghly,2002,Rabi,Potato,2470.4,45799.5
Madhya Pradesh,Ujjain,2012,Rabi,Onion,2677.0,44860.6
Uttar Pradesh,Lucknow,2013,Rabi,Gram,1209.1,1260.3
Bihar,Gaya,2002,Kharif,Tur,4745.1,3653.7
Haryana,Hisar,2006,Whole Year,Sugarcane,4091.5,227321.5
West Bengal,Bardhaman,2010,Kharif,Rice,2257.6,6277.7
Madhya Pradesh,Ujjain,2007,Rabi,Groundnut,2700.5,4186.0
Haryana,Rohtak,2008,Rabi,Groundnut,4460.4,4745.0
Punjab,Patiala,2011,Whole Year,Banana,3290.7,180851.4
Uttar Pradesh,Kanpur,2014,Kharif,Jowar,4375.7,4534.4
Madhya Pradesh,Bhopal,2009,Whole Year,Sugarcane,5895.6,396425.2
Andhra Pradesh,Nellore,2001,Rabi,Potato,4942.5,122325.2
Andhra Pradesh,Krishna,2014,Kharif,Soyabean,5565.0,8165.8
Uttar Pradesh,Meerut,2006,Rabi,Jowar,4020.6,2256.0
Uttar Pradesh,Kanpur,2001,Rabi,Mustard,6442.4,8190.3
Punjab,Amritsar,2007,Rabi,Maize,2411.3,6668.3
Madhya Pradesh,Bhopal,2006,Kharif,Groundnut,1383.1,2158.9
Karnataka,Hassan,2001,Whole Year,Rice,1739.5,5278.8
West Bengal,Nadia,2009,Rabi,Potato,791.3,16837.7
Bihar,Patna,2014,Kharif,Cotton,3048.5,1368.6
Karnataka,Mysore,2003,Kharif,Bajra,4981.9,8850.9
Andhra Pradesh,Guntur,2007,Whole Year,Sugarcane,2184.7,198690.4
Uttar Pradesh,Kanpur,2010,Kharif,Groundnut,3557.3,4560.8
West Bengal,Hooghly,2009,Whole Year,Sugarcane,1698.7,
Madhya Pradesh,Bhopal,2007,Rabi,Maize,2554.6,7343.7
Karnataka,Belgaum,2005,Rabi,Mustard,2527.8,4004.5
Uttar Pradesh,Meerut,2014,Whole Year,Sugarcane,3151.4,176352.4
West Bengal,Nadia,2006,Rabi,Gram,2506.3,3031.5
Haryana,Karnal,2011,Rabi,Wheat,3689.9,10233.1
Karnataka,Hassan,2011,Kharif,Jowar,885.6,649.8
Madhya Pradesh,Ujjain,2013,Kharif,Groundnut,3999.7,5186.1
Punjab,Ludhiana,2008,Kharif,Onion,3943.7,58253.0
Uttar Pradesh,Kanpur,2004,Kharif,Jowar,2684.7,2933.7
Karnataka,Hassan,2005,Kharif,Rice,3980.1,7029.9
Bihar,Patna,2003,Rabi,Mustard,553.5,789.2
Haryana,Karnal,2008,Kharif,Jowar,1450.0,1225.0
Uttar Pradesh,Lucknow,2006,Whole Year,Banana,3171.9,64453.7
Tamil Nadu,Salem,2014,Kharif,Bajra,3958.6,6742.2
Bihar,Patna,2002,Rabi,Wheat,2403.7,7693.9
Punjab,Amritsar,2007,Kharif,Onion,2359.6,57766.8
Andhra Pradesh,Krishna,2004,Kharif,Rice,3294.5,10763.8
Andhra Pradesh,Krishna,2001,Whole Year,Rice,4021.0,9280.0
Tamil Nadu,Salem,2014,Rabi,Wheat,3382.5,9411.7
Uttar Pradesh,Kanpur,2010,Whole Year,Potato,2379.1,49086.6
Maharashtra,Pune,2006,Kharif,Bajra,2832.9,5184.1
Andhra Pradesh,Guntur,2010,Kharif,Cotton,2725.2,1367.6
Tamil Nadu,Coimbatore,2012,Kharif,Maize,2311.9,5422.3
Karnataka,Belgaum,2013,Kharif,Tur,6065.2,5018.6
Madhya Pradesh,Bhopal,2001,Rabi,Potato,2127.3,64258.1
Haryana,Karnal,2014,Rabi,Wheat,1327.2,3056.8
Madhya Pradesh,Ujjain,2010,Rabi,Mustard,5209.8,7601.5
Punjab,Ludhiana,2008,Kharif,Groundnut,1914.1,3368.9
Maharashtra,Nashik,2011,Rabi,Mustard,879.0,1525.9
West Bengal,Hooghly,2013,Rabi,Gram,2925.3,3387.6
Bihar,Gaya,2011,Rabi,Wheat,11431.4,42282.4
Punjab,Amritsar,2003,Rabi,Onion,3964.7,65062.7
West Bengal,Hooghly,2010,Rabi,Groundnut,3235.9,3833.2
Uttar Pradesh,Meerut,2014,Rabi,Maize,4627.1,12079.6
Tamil Nadu,Thanjavur,2011,Kharif,Rice,1962.2,5040.1
Madhya Pradesh,Ujjain,2004,Whole Year,Banana,3031.2,79159.7
Madhya Pradesh,Bhopal,2014,Kharif,Cotton,5005.0,3273.6
Tamil Nadu,Coimbatore,2008,Kharif,Onion,,32748.9
Maharashtra,Pune,2007,Kharif,Onion,3290.5,64303.0
West Bengal,Bardhaman,2007,Kharif,Onion,2851.9,50581.1
Haryana,Rohtak,2006,Rabi,Maize,3317.9,6509.7
Punjab,Ludhiana,2002,Rabi,Onion,1266.1,14093.5
Maharashtra,Pune,2013,Rabi,Onion,4427.3,82260.7
Uttar Pradesh,Meerut,2010,Kharif,Maize,4188.0,6430.3
Uttar Pradesh,Meerut,2011,Kharif,Groundnut,3847.6,3412.8
Tamil Nadu,Coimbatore,2010,Kharif,Bajra,1358.1,1520.5
Maharashtra,Nagpur,2005,Whole Year,Banana,2571.1,105073.1
Madhya Pradesh,Bhopal,2010,Rabi,Onion,1220.5,24011.8
Punjab,Patiala,2006,Kharif,Rice,1881.3,5877.3
Uttar Pradesh,Meerut,2014,Kharif,Rice,2875.5,9315.6
Madhya Pradesh,Indore,2008,Kharif,Bajra,1139.8,1298.2
Tamil Nadu,Thanjavur,2013,Whole Year,Potato,2863.3,49708.6
Haryana,Rohtak,2012,Kharif,Jowar,393.2,564.4
Punjab,Patiala,2010,Kharif,Soyabean,4936.4,7165.8
West Bengal,Bardhaman,2012,Kharif,Rice,4082.9,14238.6
Uttar Pradesh,Kanpur,2008,Rabi,Potato,3680.0,77907.8
Haryana,Rohtak,2014,Kharif,Soyabean,2332.4,3457.9
Punjab,Ludhiana,2005,Kharif,Tur,2035.9,1886.8
Bihar,Patna,2009,Kharif,Bajra,6693.8,9406.9
Bihar,Bhagalpur,2010,Rabi,Maize,1029.4,2261.9
Andhra Pradesh,Krishna,2012,Kharif,Cotton,4062.9,1772.9
Haryana,Rohtak,2002,Kharif,Jowar,1225.6,1510.3
Maharashtra,Nashik,2011,Kharif,Maize,4237.3,15771.2
Bihar,Bhagalpur,2009,Kharif,Groundnut,3793.1,2333.4
Madhya Pradesh,Indore,2014,Kharif,Maize,3280.3,10196.1
Madhya Pradesh,Ujjain,2008,Kharif,Onion,1312.7,26652.6
Uttar Pradesh,Meerut,2013,Rabi,Gram,3386.8,2113.7
Karnataka,Mysore,2013,Rabi,Jowar,3599.3,4193.0
Haryana,Hisar,2005,Kharif,Onion,4815.9,74491.2
Karnataka,Belgaum,2007,Kharif,Cotton,2928.6,1608.5
Punjab,Amritsar,2002,Kharif,Maize,2008.2,5593.3
Haryana,Hisar,2002,Rabi,Onion,1686.1,17546.3
Uttar Pradesh,Lucknow,2007,Kharif,Groundnut,515.5,505.1
Punjab,Ludhiana,2012,Whole Year,Banana,4510.0,210610.9
Andhra Pradesh,Krishna,2013,Kharif,Onion,1535.5,19251.0
Uttar Pradesh,Meerut,2014,Kharif,Groundnut,9033.4,12483.0
Punjab,Ludhiana,2010,Kharif,Cotton,1639.9,805.6
Andhra Pradesh,Nellore,2014,Rabi,Wheat,2053.1,6916.0
West Bengal,Bardhaman,2007,Rabi,Onion,3881.2,43869.3
Andhra Pradesh,Nellore,2004,Kharif,Rice,1234.5,3778.2
Andhra Pradesh,Nellore,2001,Rabi,Wheat,1989.4,6439.1
Madhya Pradesh,Indore,2009,Kharif,Soyabean,2296.2,3302.7
Andhra Pradesh,Krishna,2004,Rabi,Wheat,3738.2,11864.2
Bihar,Bhagalpur,2001,Kharif,Tur,2234.9,910.5
Uttar Pradesh,Meerut,2008,Kharif,Onion,8145.9,145721.9
West Bengal,Hooghly,2004,Rabi,Jowar,,3429.3
Haryana,Rohtak,2006,Rabi,Gram,1596.5,970.6
Uttar Pradesh,Kanpur,2008,Kharif,Bajra,3114.5,3084.3
Uttar Pradesh,Kanpur,2013,Kharif,Tur,3134.6,2586.7
Madhya Pradesh,Bhopal,2004,Kharif,Tur,4125.6,3133.2
Karnataka,Mysore,2002,Kharif,Groundnut,2922.0,4076.8
Maharashtra,Nagpur,2013,Kharif,Bajra,2644.1,3461.1
West Bengal,Bardhaman,2012,Rabi,Potato,2773.9,58991.8
Haryana,Karnal,2005,Rabi,Wheat,11060.2,27723.3
Bihar,Bhagalpur,2010,Rabi,Jowar,3678.7,2796.7
Punjab,Amritsar,2007,Kharif,Jowar,2148.6,2412.7
Punjab,Patiala,2013,Rabi,Maize,1920.5,5744.0
Madhya Pradesh,Indore,2003,Kharif,Cotton,3820.2,2604.4
Punjab,Amritsar,2012,Whole Year,Sugarcane,4852.5,426532.1
Madhya Pradesh,Indore,2011,Rabi,Onion,3573.2,56641.1
Maharashtra,Nagpur,2002,Whole Year,Banana,4244.0,127106.0
Uttar Pradesh,Meerut,2004,Kharif,Onion,1492.1,19872.3
Tamil Nadu,Salem,2003,Kharif,Maize,4354.4,8222.8
Punjab,Ludhiana,2012,Whole Year,Potato,3686.3,90246.2
Madhya Pradesh,Indore,2007,Rabi,Wheat,3404.7,14515.1
Tamil Nadu,Coimbatore,2013,Kharif,Jowar,4720.4,3191.0
Andhra Pradesh,Guntur,2001,Kharif,Tur,5611.1,4190.4
West Bengal,Bardhaman,2012,Rabi,Mustard,1466.7,2812.1
Punjab,Patiala,2013,Whole Year,Rice,6553.5,23539.2
Andhra Pradesh,Krishna,2002,Kharif,Tur,678.3,570.5
Karnataka,Belgaum,2002,Whole Year,Potato,1826.2,32031.7
Karnataka,Belgaum,2013,Rabi,Wheat,1609.8,5883.2
Andhra Pradesh,Guntur,2009,Rabi,Jowar,2563.7,3536.7
West Bengal,Hooghly,2005,Rabi,Wheat,3076.5,11080.4
Bihar,Gaya,2005,Kharif,Bajra,2482.9,2780.8
Tamil Nadu,Thanjavur,2007,Rabi,Potato,2397.8,48095.6
Andhra Pradesh,Guntur,2007,Kharif,Cotton,1695.1,1242.6
Bihar,Gaya,2010,Kharif,Soyabean,674.3,761.4
Madhya Pradesh,Bhopal,2006,Kharif,Onion,705.2,13098.4
Punjab,Ludhiana,2008,Rabi,Potato,8472.0,178408.3
Madhya Pradesh,Indore,2006,Kharif,Cotton,2282.8,1829.4
Madhya Pradesh,Bhopal,2011,Whole Year,Banana,2231.5,115590.1
Andhra Pradesh,Nellore,2013,Whole Year,Banana,7237.5,299157.4
Tamil Nadu,Coimbatore,2008,Whole Year,Rice,547.6,1228.5
Madhya Pradesh,Indore,2010,Rabi,Maize,2635.7,9431.2
Punjab,Amritsar,2006,Rabi,Groundnut,1779.6,2405.3
Andhra Pradesh,Guntur,2006,Whole Year,Banana,4587.0,160838.8
Uttar Pradesh,Meerut,2007,Kharif,Groundnut,3728.7,4766.8
Bihar,Bhagalpur,2013,Kharif,Jowar,2676.8,2817.3
Tamil Nadu,Thanjavur,2010,Rabi,Wheat,2978.5,7018.2
Karnataka,Hassan,2001,Rabi,Jowar,1405.0,1526.1
Andhra Pradesh,Nellore,2002,Kharif,Soyabean,4461.8,6013.4
Uttar Pradesh,Meerut,2005,Kharif,Maize,6845.2,13329.8
Punjab,Patiala,2003,Rabi,Wheat,3831.5,16022.8
Andhra Pradesh,Nellore,2014,Whole Year,Potato,7988.8,213338.7
Punjab,Ludhiana,2007,Whole Year,Banana,1797.9,76297.8
Bihar,Patna,2008,Kharif,Tur,2095.6,2154.6
Karnataka,Mysore,2004,Rabi,Maize,991.6,2887.3
Karnataka,Mysore,2007,Kharif,Groundnut,1835.2,2114.1
Andhra Pradesh,Krishna,2005,Kharif,Tur,8035.8,6486.4
Maharashtra,Nashik,2014,Rabi,Maize,579.7,1883.8
Haryana,Karnal,2004,Rabi,Jowar,5553.3,7126.7
Madhya Pradesh,Indore,2013,Kharif,Groundnut,6124.9,11283.8
Punjab,Amritsar,2013,Rabi,Groundnut,4131.1,4883.3
Haryana,Karnal,2002,Kharif,Jowar,2572.4,2259.8
Andhra Pradesh,Nellore,2006,Whole Year,Banana,5635.4,309327.2
Bihar,Gaya,2013,Whole Year,Rice,1413.6,4301.6
Uttar Pradesh,Lucknow,2012,Rabi,Potato,2698.9,
Andhra Pradesh,Guntur,2004,Kharif,Tur,1993.9,2590.3
West Bengal,Hooghly,2002,Kharif,Rice,3348.2,9630.2
Maharashtra,Nagpur,2005,Whole Year,Rice,2200.8,6532.2
Tamil Nadu,Salem,2004,Whole Year,Potato,2451.7,48169.8
Tamil Nadu,Salem,2008,Kharif,Maize,1685.6,3903.1
Andhra Pradesh,Guntur,2007,Rabi,Groundnut,1323.2,1894.4
Maharashtra,Nashik,2008,Rabi,Mustard,3281.2,5799.4
Punjab,Amritsar,2009,Rabi,Onion,5751.8,77955.0
Madhya Pradesh,Bhopal,2014,Kharif,Tur,6635.6,5124.1
West Bengal,Bardhaman,2003,Kharif,Bajra,1861.9,3730.3
Maharashtra,Pune,2014,Kharif,Bajra,2291.0,4494.5
Haryana,Rohtak,2002,Rabi,Gram,3152.3,2894.8
Karnataka,Hassan,2002,Kharif,Soyabean,4259.9,3273.0
Madhya Pradesh,Indore,2011,Kharif,Cotton,2207.2,1230.2
West Bengal,Hooghly,2008,Kharif,Bajra,9315.2,14386.5
Tamil Nadu,Salem,2009,Whole Year,Potato,1617.8,34811.5
Punjab,Amritsar,2004,Rabi,Maize,2303.0,6221.1
Andhra Pradesh,Nellore,2007,Whole Year,Potato,2838.8,
Bihar,Bhagalpur,2004,Kharif,Maize,1480.7,3755.1
Bihar,Bhagalpur,2006,Kharif,Rice,4360.9,11302.7
Karnataka,Belgaum,2012,Whole Year,Banana,7887.4,341958.2
West Bengal,Hooghly,2003,Rabi,Potato,3485.7,97970.1
Andhra Pradesh,Guntur,2002,Rabi,Jowar,2117.9,2215.6
Tamil Nadu,Coimbatore,2005,Kharif,Bajra,4377.3,6933.2
Punjab,Patiala,2013,Rabi,Groundnut,2690.3,3907.8
Punjab,Ludhiana,2009,Rabi,Maize,8935.0,21479.9
Haryana,Hisar,2003,Kharif,Soyabean,2217.6,1908.6
Karnataka,Belgaum,2014,Rabi,Gram,1936.3,1700.1
Karnataka,Hassan,2009,Rabi,Mustard,465.8,559.5
Madhya Pradesh,Bhopal,2012,Rabi,Jowar,1212.3,2127.5
Punjab,Amritsar,2008,Rabi,Groundnut,2756.1,5578.8
Karnataka,Belgaum,2004,Rabi,Mustard,3776.4,6414.9
Karnataka,Hassan,2012,Rabi,Wheat,2152.6,7022.3
West Bengal,Nadia,2010,Rabi,Gram,2817.7,4028.1
Andhra Pradesh,Krishna,2012,Rabi,Gram,2443.0,2521.0
Haryana,Hisar,2004,Kharif,Onion,3555.1,54750.5
Karnataka,Belgaum,2005,Whole Year,Potato,1241.6,19382.8
Haryana,Rohtak,2012,Rabi,Potato,4384.7,80985.0
Karnataka,Mysore,2009,Whole Year,Rice,1499.6,4584.9
Punjab,Ludhiana,2008,Kharif,Tur,7170.9,7089.5
Punjab,Patiala,2002,Kharif,Groundnut,5836.0,9095.6
Andhra Pradesh,Nellore,2011,Whole Year,Rice,950.4,3039.9
Karnataka,Hassan,2003,Whole Year,Sugarcane,1965.9,118165.6
Punjab,Amritsar,2014,Rabi,Onion,2585.9,37974.4
Andhra Pradesh,Guntur,2007,Kharif,Jowar,3854.9,4741.6
Uttar Pradesh,Lucknow,2006,Kharif,Rice,3052.8,6127.3
Tamil Nadu,Coimbatore,2010,Rabi,Potato,5904.4,108129.6
Bihar,Bhagalpur,2002,Whole Year,Rice,3774.9,10994.5
Punjab,Amritsar,2010,Rabi,Potato,4334.4,67882.0
Punjab,Ludhiana,2007,Rabi,Maize,3036.4,8946.1
Karnataka,Mysore,2005,Kharif,Tur,713.3,411.7
Karnataka,Mysore,2008,Kharif,Onion,2499.8,42871.3
Madhya Pradesh,Ujjain,2001,Kharif,Tur,3366.7,3147.4
Tamil Nadu,Salem,2007,Whole Year,Potato,2364.7,54357.2
Tamil Nadu,Coimbatore,2005,Whole Year,Rice,3145.1,7510.6
West Bengal,Bardhaman,2007,Kharif,Rice,2652.1,7670.4
Madhya Pradesh,Indore,2001,Kharif,Maize,2225.1,5990.1
Punjab,Ludhiana,2010,Whole Year,Rice,2749.0,10207.5
Uttar Pradesh,Meerut,2006,Kharif,Maize,2177.3,4099.3
Andhra Pradesh,Nellore,2011,Kharif,Groundnut,1944.8,2520.1
Uttar Pradesh,Lucknow,2008,Kharif,Groundnut,3041.7,3111.4
Bihar,Bhagalpur,2006,Rabi,Maize,1443.1,3469.4
Punjab,Patiala,2011,Rabi,Gram,2055.3,2258.5
Punjab,Ludhiana,2009,Rabi,Onion,1581.0,31223.6
West Bengal,Bardhaman,2014,Rabi,Wheat,4358.4,13688.2
Haryana,Karnal,2004,Rabi,Maize,3746.1,7450.2
Tamil Nadu,Thanjavur,2002,Rabi,Jowar,2508.6,2283.6
Punjab,Ludhiana,2012,Rabi,Maize,3368.4,10168.9
Bihar,Bhagalpur,2007,Rabi,Maize,1943.1,
Tamil Nadu,Thanjavur,2003,Kharif,Groundnut,4977.3,5999.6
Karnataka,Hassan,2007,Whole Year,Banana,2800.5,89571.2
Madhya Pradesh,Bhopal,2008,Kharif,Groundnut,448.1,750.2
Andhra Pradesh,Krishna,2008,Whole Year,Rice,5432.9,15094.3
Bihar,Bhagalpur,2006,Whole Year,Rice,4208.3,10012.9
Tamil Nadu,Salem,2010,Rabi,Potato,1447.0,25281.8
Punjab,Ludhiana,2004,Kharif,Soyabean,6118.4,5836.6
Andhra Pradesh,Nellore,2009,Whole Year,Sugarcane,3892.8,355738.9
Uttar Pradesh,Kanpur,2008,Kharif,Cotton,9915.1,5632.2
Uttar Pradesh,Meerut,2006,Kharif,Soyabean,,3885.8
Tamil Nadu,Thanjavur,2002,Whole Year,Sugarcane,3709.0,210384.4
Punjab,Patiala,2005,Rabi,Gram,2236.4,
Andhra Pradesh,Nellore,2013,Kharif,Onion,1043.7,24472.9
Uttar Pradesh,Lucknow,2002,Rabi,Mustard,536.5,795.5
West Bengal,Nadia,2010,Whole Year,Rice,5028.8,17555.2
Bihar,Bhagalpur,2009,Kharif,Tur,1683.4,1380.6
Maharashtra,Nashik,2011,Kharif,Cotton,3280.6,1735.8
Bihar,Patna,2008,Rabi,Groundnut,5158.2,3836.2
Uttar Pradesh,Lucknow,2002,Rabi,Gram,743.9,330.6
Bihar,Patna,2011,Kharif,Rice,3042.3,6882.5
Punjab,Patiala,2008,Kharif,Onion,3501.8,71019.7
Maharashtra,Nagpur,2007,Whole Year,Potato,1849.8,53734.9
Bihar,Gaya,2007,Kharif,Groundnut,7677.0,7360.8
Andhra Pradesh,Nellore,2004,Kharif,Bajra,4993.3,7136.3
Bihar,Bhagalpur,2010,Kharif,Tur,2882.5,2507.4
Punjab,Patiala,2006,Kharif,Tur,3972.9,4015.7
Tamil Nadu,Coimbatore,2011,Rabi,Maize,1666.1,4981.4
Haryana,Rohtak,2011,Rabi,Mustard,4083.8,5539.4
Karnataka,Mysore,2012,Kharif,Soyabean,828.9,965.9
Bihar,Patna,2002,Rabi,Mustard,9296.3,16465.5
Maharashtra,Nagpur,2008,Kharif,Groundnut,2024.5,3437.1
Bihar,Patna,2012,Kharif,Jowar,4339.5,6042.9
West Bengal,Bardhaman,2012,Whole Year,Rice,2035.2,6598.5
Karnataka,Mysore,2005,Whole Year,Potato,3003.2,59065.0
Andhra Pradesh,Krishna,2003,Kharif,Cotton,2208.3,1233.8
Tamil Nadu,Thanjavur,2004,Whole Year,Sugarcane,8453.1,450870.2
Karnataka,Mysore,2005,Kharif,Cotton,3816.9,1433.2
Tamil Nadu,Coimbatore,2004,Rabi,Onion,,50465.2
Punjab,Patiala,2006,Kharif,Cotton,7502.2,6207.4
Andhra Pradesh,Nellore,2010,Rabi,Jowar,3781.9,4512.1
Madhya Pradesh,Bhopal,2009,Rabi,Gram,5875.1,7270.0
Tamil Nadu,Coimbatore,2006,Kharif,Rice,1724.6,3203.8
Tamil Nadu,Salem,2008,Rabi,Jowar,3622.1,2658.2
West Bengal,Bardhaman,2008,Rabi,Mustard,1404.5,2740.0
Karnataka,Belgaum,2005,Rabi,Gram,2855.4,2947.3
Maharashtra,Pune,2002,Whole Year,Sugarcane,2458.9,192703.3
Haryana,Karnal,2009,Kharif,Rice,2378.5,6199.2
Uttar Pradesh,Lucknow,2006,Kharif,Cotton,2397.7,1437.3
Karnataka,Hassan,2001,Kharif,Onion,1281.4,11143.7
Punjab,Amritsar,2009,Rabi,Potato,1183.9,26227.0
Bihar,Bhagalpur,2009,Kharif,Maize,4912.1,8166.6
Punjab,Amritsar,2009,Rabi,Groundnut,6927.5,4999.1
Bihar,Patna,2014,Rabi,Onion,2215.4,33063.8
Maharashtra,Pune,2011,Rabi,Onion,2177.0,34780.6
Punjab,Amritsar,2011,Whole Year,Sugarcane,,803508.0
Bihar,Gaya,2005,Kharif,Rice,1417.5,3311.4
Uttar Pradesh,Kanpur,2013,Whole Year,Sugarcane,1227.3,90956.9
Tamil Nadu,Coimbatore,2014,Kharif,Maize,4899.3,15991.0
Maharashtra,Nashik,2007,Whole Year,Rice,10202.4,39924.5
Andhra Pradesh,Guntur,2001,Rabi,Gram,1017.0,1116.6
Karnataka,Hassan,2001,Kharif,Rice,1618.7,3503.2
Tamil Nadu,Salem,2013,Whole Year,Potato,1565.3,24221.5
Madhya Pradesh,Bhopal,2002,Whole Year,Potato,7593.1,193012.7
Maharashtra,Pune,2005,Kharif,Bajra,2917.6,3457.4
Madhya Pradesh,Indore,2001,Kharif,Jowar,2177.6,2145.6
Maharashtra,Nashik,2006,Kharif,Bajra,2093.5,3473.9
Tamil Nadu,Coimbatore,2003,Kharif,Cotton,1632.9,641.1
Punjab,Amritsar,2004,Rabi,Jowar,5356.1,6268.9
Uttar Pradesh,Meerut,2013,Kharif,Jowar,1437.8,1427.4
West Bengal,Bardhaman,2014,Whole Year,Sugarcane,1807.9,129670.4
Madhya Pradesh,Ujjain,2013,Rabi,Groundnut,1692.8,2370.2
West Bengal,Hooghly,2003,Rabi,Onion,2220.4,38027.1
Maharashtra,Nagpur,2007,Kharif,Cotton,4019.8,2290.2
Tamil Nadu,Coimbatore,2007,Rabi,Maize,8027.6,19794.7
Andhra Pradesh,Guntur,2011,Kharif,Tur,,3359.9
West Bengal,Bardhaman,2002,Kharif,Tur,2685.0,2093.1
West Bengal,Bardhaman,2004,Rabi,Potato,6514.1,116905.2
Madhya Pradesh,Indore,2010,Whole Year,Sugarcane,1016.9,99659.6
Madhya Pradesh,Indore,2012,Kharif,Jowar,3359.2,3940.9
Maharashtra,Pune,2004,Kharif,Maize,1699.7,5328.8
Tamil Nadu,Thanjavur,2008,Rabi,Wheat,4454.7,12493.6
Haryana,Rohtak,2009,Kharif,Maize,5092.4,16005.3
Uttar Pradesh,Meerut,2004,Rabi,Gram,1348.3,1094.2
Karnataka,Belgaum,2008,Rabi,Jowar,4615.2,2761.3
Madhya Pradesh,Bhopal,2002,Kharif,Rice,826.8,2122.1
Haryana,Rohtak,2005,Rabi,Maize,1180.2,2167.7
West Bengal,Nadia,2010,Kharif,Bajra,3353.7,4631.6
